date,production_value_no_opec
2019-02-21,49.059350845
2019-02-22,49.059350845
2019-02-23,49.059350845
2019-02-24,49.059350845
2019-02-25,49.059350845
2019-02-26,49.059350845
2019-02-27,49.059350845
2019-02-28,49.059350845
2019-03-01,49.211723552
2019-03-02,49.211723552
2019-03-03,49.211723552
2019-03-04,49.211723552
2019-03-05,49.211723552
2019-03-06,49.211723552
2019-03-07,49.211723552
2019-03-08,49.211723552
2019-03-09,49.211723552
2019-03-10,49.211723552
2019-03-11,49.211723552
2019-03-12,49.211723552
2019-03-13,49.211723552
2019-03-14,49.211723552
2019-03-15,49.211723552
2019-03-16,49.211723552
2019-03-17,49.211723552
2019-03-18,49.211723552
2019-03-19,49.211723552
2019-03-20,49.211723552
2019-03-21,49.211723552
2019-03-22,49.211723552
2019-03-23,49.211723552
2019-03-24,49.211723552
2019-03-25,49.211723552
2019-03-26,49.211723552
2019-03-27,49.211723552
2019-03-28,49.211723552
2019-03-29,49.211723552
2019-03-30,49.211723552
2019-03-31,49.211723552
2019-04-01,49.040864455
2019-04-02,49.040864455
2019-04-03,49.040864455
2019-04-04,49.040864455
2019-04-05,49.040864455
2019-04-06,49.040864455
2019-04-07,49.040864455
2019-04-08,49.040864455
2019-04-09,49.040864455
2019-04-10,49.040864455
2019-04-11,49.040864455
2019-04-12,49.040864455
2019-04-13,49.040864455
2019-04-14,49.040864455
2019-04-15,49.040864455
2019-04-16,49.040864455
2019-04-17,49.040864455
2019-04-18,49.040864455
2019-04-19,49.040864455
2019-04-20,49.040864455
2019-04-21,49.040864455
2019-04-22,49.040864455
2019-04-23,49.040864455
2019-04-24,49.040864455
2019-04-25,49.040864455
2019-04-26,49.040864455
2019-04-27,49.040864455
2019-04-28,49.040864455
2019-04-29,49.040864455
2019-04-30,49.040864455
2019-05-01,48.983097207
2019-05-02,48.983097207
2019-05-03,48.983097207
2019-05-04,48.983097207
2019-05-05,48.983097207
2019-05-06,48.983097207
2019-05-07,48.983097207
2019-05-08,48.983097207
2019-05-09,48.983097207
2019-05-10,48.983097207
2019-05-11,48.983097207
2019-05-12,48.983097207
2019-05-13,48.983097207
2019-05-14,48.983097207
2019-05-15,48.983097207
2019-05-16,48.983097207
2019-05-17,48.983097207
2019-05-18,48.983097207
2019-05-19,48.983097207
2019-05-20,48.983097207
2019-05-21,48.983097207
2019-05-22,48.983097207
2019-05-23,48.983097207
2019-05-24,48.983097207
2019-05-25,48.983097207
2019-05-26,48.983097207
2019-05-27,48.983097207
2019-05-28,48.983097207
2019-05-29,48.983097207
2019-05-30,48.983097207
2019-05-31,48.983097207
2019-06-01,48.981700932
2019-06-02,48.981700932
2019-06-03,48.981700932
2019-06-04,48.981700932
2019-06-05,48.981700932
2019-06-06,48.981700932
2019-06-07,48.981700932
2019-06-08,48.981700932
2019-06-09,48.981700932
2019-06-10,48.981700932
2019-06-11,48.981700932
2019-06-12,48.981700932
2019-06-13,48.981700932
2019-06-14,48.981700932
2019-06-15,48.981700932
2019-06-16,48.981700932
2019-06-17,48.981700932
2019-06-18,48.981700932
2019-06-19,48.981700932
2019-06-20,48.981700932
2019-06-21,48.981700932
2019-06-22,48.981700932
2019-06-23,48.981700932
2019-06-24,48.981700932
2019-06-25,48.981700932
2019-06-26,48.981700932
2019-06-27,48.981700932
2019-06-28,48.981700932
2019-06-29,48.981700932
2019-06-30,48.981700932
2019-07-01,48.908328216
2019-07-02,48.908328216
2019-07-03,48.908328216
2019-07-04,48.908328216
2019-07-05,48.908328216
2019-07-06,48.908328216
2019-07-07,48.908328216
2019-07-08,48.908328216
2019-07-09,48.908328216
2019-07-10,48.908328216
2019-07-11,48.908328216
2019-07-12,48.908328216
2019-07-13,48.908328216
2019-07-14,48.908328216
2019-07-15,48.908328216
2019-07-16,48.908328216
2019-07-17,48.908328216
2019-07-18,48.908328216
2019-07-19,48.908328216
2019-07-20,48.908328216
2019-07-21,48.908328216
2019-07-22,48.908328216
2019-07-23,48.908328216
2019-07-24,48.908328216
2019-07-25,48.908328216
2019-07-26,48.908328216
2019-07-27,48.908328216
2019-07-28,48.908328216
2019-07-29,48.908328216
2019-07-30,48.908328216
2019-07-31,48.908328216
2019-08-01,49.823096443
2019-08-02,49.823096443
2019-08-03,49.823096443
2019-08-04,49.823096443
2019-08-05,49.823096443
2019-08-06,49.823096443
2019-08-07,49.823096443
2019-08-08,49.823096443
2019-08-09,49.823096443
2019-08-10,49.823096443
2019-08-11,49.823096443
2019-08-12,49.823096443
2019-08-13,49.823096443
2019-08-14,49.823096443
2019-08-15,49.823096443
2019-08-16,49.823096443
2019-08-17,49.823096443
2019-08-18,49.823096443
2019-08-19,49.823096443
2019-08-20,49.823096443
2019-08-21,49.823096443
2019-08-22,49.823096443
2019-08-23,49.823096443
2019-08-24,49.823096443
2019-08-25,49.823096443
2019-08-26,49.823096443
2019-08-27,49.823096443
2019-08-28,49.823096443
2019-08-29,49.823096443
2019-08-30,49.823096443
2019-08-31,49.823096443
2019-09-01,49.860364604
2019-09-02,49.860364604
2019-09-03,49.860364604
2019-09-04,49.860364604
2019-09-05,49.860364604
2019-09-06,49.860364604
2019-09-07,49.860364604
2019-09-08,49.860364604
2019-09-09,49.860364604
2019-09-10,49.860364604
2019-09-11,49.860364604
2019-09-12,49.860364604
2019-09-13,49.860364604
2019-09-14,49.860364604
2019-09-15,49.860364604
2019-09-16,49.860364604
2019-09-17,49.860364604
2019-09-18,49.860364604
2019-09-19,49.860364604
2019-09-20,49.860364604
2019-09-21,49.860364604
2019-09-22,49.860364604
2019-09-23,49.860364604
2019-09-24,49.860364604
2019-09-25,49.860364604
2019-09-26,49.860364604
2019-09-27,49.860364604
2019-09-28,49.860364604
2019-09-29,49.860364604
2019-09-30,49.860364604
2019-10-01,50.158845158
2019-10-02,50.158845158
2019-10-03,50.158845158
2019-10-04,50.158845158
2019-10-05,50.158845158
2019-10-06,50.158845158
2019-10-07,50.158845158
2019-10-08,50.158845158
2019-10-09,50.158845158
2019-10-10,50.158845158
2019-10-11,50.158845158
2019-10-12,50.158845158
2019-10-13,50.158845158
2019-10-14,50.158845158
2019-10-15,50.158845158
2019-10-16,50.158845158
2019-10-17,50.158845158
2019-10-18,50.158845158
2019-10-19,50.158845158
2019-10-20,50.158845158
2019-10-21,50.158845158
2019-10-22,50.158845158
2019-10-23,50.158845158
2019-10-24,50.158845158
2019-10-25,50.158845158
2019-10-26,50.158845158
2019-10-27,50.158845158
2019-10-28,50.158845158
2019-10-29,50.158845158
2019-10-30,50.158845158
2019-10-31,50.158845158
2019-11-01,50.924892853
2019-11-02,50.924892853
2019-11-03,50.924892853
2019-11-04,50.924892853
2019-11-05,50.924892853
2019-11-06,50.924892853
2019-11-07,50.924892853
2019-11-08,50.924892853
2019-11-09,50.924892853
2019-11-10,50.924892853
2019-11-11,50.924892853
2019-11-12,50.924892853
2019-11-13,50.924892853
2019-11-14,50.924892853
2019-11-15,50.924892853
2019-11-16,50.924892853
2019-11-17,50.924892853
2019-11-18,50.924892853
2019-11-19,50.924892853
2019-11-20,50.924892853
2019-11-21,50.924892853
2019-11-22,50.924892853
2019-11-23,50.924892853
2019-11-24,50.924892853
2019-11-25,50.924892853
2019-11-26,50.924892853
2019-11-27,50.924892853
2019-11-28,50.924892853
2019-11-29,50.924892853
2019-11-30,50.924892853
2019-12-01,51.358804
2019-12-02,51.358804
2019-12-03,51.358804
2019-12-04,51.358804
2019-12-05,51.358804
2019-12-06,51.358804
2019-12-07,51.358804
2019-12-08,51.358804
2019-12-09,51.358804
2019-12-10,51.358804
2019-12-11,51.358804
2019-12-12,51.358804
2019-12-13,51.358804
2019-12-14,51.358804
2019-12-15,51.358804
2019-12-16,51.358804
2019-12-17,51.358804
2019-12-18,51.358804
2019-12-19,51.358804
2019-12-20,51.358804
2019-12-21,51.358804
2019-12-22,51.358804
2019-12-23,51.358804
2019-12-24,51.358804
2019-12-25,51.358804
2019-12-26,51.358804
2019-12-27,51.358804
2019-12-28,51.358804
2019-12-29,51.358804
2019-12-30,51.358804
2019-12-31,51.358804
2020-01-01,50.935228992
2020-01-02,50.935228992
2020-01-03,50.935228992
2020-01-04,50.935228992
2020-01-05,50.935228992
2020-01-06,50.935228992
2020-01-07,50.935228992
2020-01-08,50.935228992
2020-01-09,50.935228992
2020-01-10,50.935228992
2020-01-11,50.935228992
2020-01-12,50.935228992
2020-01-13,50.935228992
2020-01-14,50.935228992
2020-01-15,50.935228992
2020-01-16,50.935228992
2020-01-17,50.935228992
2020-01-18,50.935228992
2020-01-19,50.935228992
2020-01-20,50.935228992
2020-01-21,50.935228992
2020-01-22,50.935228992
2020-01-23,50.935228992
2020-01-24,50.935228992
2020-01-25,50.935228992
2020-01-26,50.935228992
2020-01-27,50.935228992
2020-01-28,50.935228992
2020-01-29,50.935228992
2020-01-30,50.935228992
2020-01-31,50.935228992
2020-02-01,50.865295147
2020-02-02,50.865295147
2020-02-03,50.865295147
2020-02-04,50.865295147
2020-02-05,50.865295147
2020-02-06,50.865295147
2020-02-07,50.865295147
2020-02-08,50.865295147
2020-02-09,50.865295147
2020-02-10,50.865295147
2020-02-11,50.865295147
2020-02-12,50.865295147
2020-02-13,50.865295147
2020-02-14,50.865295147
2020-02-15,50.865295147
2020-02-16,50.865295147
2020-02-17,50.865295147
2020-02-18,50.865295147
2020-02-19,50.865295147
2020-02-20,50.865295147
2020-02-21,50.865295147
2020-02-22,50.865295147
